id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
20,0,0,0,4,Semicolon,full,full,255,True,1772745107036,1772745109129,2093
20,0,0,1,4,F,light,light,25,True,1772745109454,1772745110507,1053
20,0,0,2,4,L,mediumLow,light,85,False,1772745110515,1772745113099,2584
20,0,0,3,4,D,mediumHigh,full,255,False,1772745113409,1772745116807,3398
20,0,0,4,4,J,mediumLow,mediumHigh,195,False,1772745116814,1772745118669,1855
20,0,0,5,4,J,light,full,255,False,1772745118982,1772745120073,1091
20,0,0,6,4,K,full,full,255,True,1772745120080,1772745121281,1201
20,0,0,7,4,A,mediumLow,mediumLow,117,True,1772745121600,1772745123243,1643
20,0,0,8,4,S,light,light,75,True,1772745123250,1772745124438,1188
20,0,0,9,4,S,mediumHigh,mediumHigh,206,True,1772745124761,1772745126275,1514
20,0,0,10,4,J,full,full,255,True,1772745126282,1772745127613,1331
20,0,0,11,4,L,full,light,16,False,1772745127937,1772745128849,912
20,0,0,12,4,K,mediumHigh,mediumHigh,186,True,1772745128857,1772745130678,1821
20,0,0,13,4,K,light,full,255,False,1772745130989,1772745131891,902
20,0,0,14,4,L,light,mediumHigh,242,False,1772745131900,1772745133237,1337
20,0,0,15,4,S,full,full,255,True,1772745133559,1772745134880,1321
20,0,0,16,4,F,full,full,255,True,1772745134888,1772745136083,1195
20,0,0,17,4,F,mediumLow,mediumHigh,243,False,1772745136395,1772745137730,1335
20,0,0,18,4,D,mediumLow,light,66,False,1772745137739,1772745139140,1401
20,0,0,19,4,Semicolon,light,mediumLow,90,False,1772745139450,1772745141069,1619
20,0,0,20,4,K,mediumLow,mediumLow,155,True,1772745141077,1772745143257,2180
20,0,0,21,4,D,light,mediumLow,149,False,1772745143575,1772745144706,1131
20,0,0,22,4,Semicolon,mediumHigh,full,255,False,1772745144713,1772745146570,1857
20,0,0,23,4,F,mediumHigh,mediumLow,140,False,1772745146886,1772745149165,2279
20,0,0,24,4,Semicolon,mediumLow,full,255,False,1772745149172,1772745151504,2332
20,0,0,25,4,A,full,full,255,True,1772745151818,1772745153061,1243
20,0,0,26,4,S,mediumLow,mediumLow,132,True,1772745153068,1772745154818,1750
20,0,0,27,4,J,mediumHigh,full,255,False,1772745155128,1772745156568,1440
20,0,0,28,4,A,mediumHigh,full,255,False,1772745156576,1772745158501,1925
20,0,0,29,4,D,full,full,255,True,1772745158814,1772745160395,1581
20,0,0,30,4,L,mediumHigh,full,255,False,1772745160403,1772745163010,2607
20,0,0,31,4,A,light,mediumLow,101,False,1772745163328,1772745164566,1238
20,0,1,0,4,F,mediumLow,mediumLow,122,True,1772745210190,1772745212070,1880
20,0,1,1,4,D,full,full,255,True,1772745212078,1772745213412,1334
20,0,1,2,4,J,mediumLow,mediumLow,107,True,1772745213734,1772745214805,1071
20,0,1,3,4,L,full,full,255,True,1772745214813,1772745217362,2549
20,0,1,4,4,D,light,mediumLow,121,False,1772745217687,1772745218714,1027
20,0,1,5,4,L,mediumHigh,mediumHigh,223,True,1772745218722,1772745221791,3069
20,0,1,6,4,K,mediumLow,mediumHigh,191,False,1772745222103,1772745223273,1170
20,0,1,7,4,K,full,light,35,False,1772745223281,1772745225887,2606
20,0,1,8,4,D,mediumLow,mediumLow,106,True,1772745226207,1772745228316,2109
20,0,1,9,4,A,mediumLow,mediumLow,124,True,1772745228324,1772745229610,1286
20,0,1,10,4,S,light,light,41,True,1772745229929,1772745231080,1151
20,0,1,11,4,L,light,mediumLow,108,False,1772745231087,1772745232850,1763
20,0,1,12,4,S,mediumLow,mediumHigh,238,False,1772745233161,1772745235023,1862
20,0,1,13,4,K,light,mediumLow,165,False,1772745235039,1772745236611,1572
20,0,1,14,4,J,light,mediumLow,96,False,1772745236930,1772745237743,813
