id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
9,0,0,0,4,J,light,mediumLow,92,False,1772558943585,1772558945840,2255
9,0,0,1,4,K,mediumHigh,full,255,False,1772558946151,1772558949187,3036
9,0,0,2,4,D,light,mediumHigh,243,False,1772558949198,1772558951690,2492
9,0,0,3,4,S,full,full,255,True,1772558952011,1772558954755,2744
9,0,0,4,4,A,mediumLow,full,255,False,1772558954764,1772558956871,2107
9,0,0,5,4,L,light,mediumHigh,186,False,1772558957182,1772558960450,3268
9,0,0,6,4,D,mediumLow,full,255,False,1772558960458,1772558964839,4381
9,0,0,7,4,L,mediumLow,mediumHigh,199,False,1772558965160,1772558968194,3034
9,0,0,8,4,A,light,mediumHigh,243,False,1772558968203,1772558969872,1669
9,0,0,9,4,S,mediumLow,mediumLow,126,True,1772558970195,1772558971943,1748
9,0,0,10,4,D,mediumHigh,full,255,False,1772558971952,1772558974551,2599
9,0,0,11,4,L,full,full,255,True,1772558974864,1772558976935,2071
9,0,0,12,4,Semicolon,light,light,20,True,1772558976944,1772558978741,1797
9,0,0,13,4,F,mediumLow,mediumHigh,189,False,1772558979062,1772558981664,2602
9,0,0,14,4,S,light,light,82,True,1772558981671,1772558983642,1971
9,0,0,15,4,J,full,full,255,True,1772558983964,1772558986790,2826
9,0,0,16,4,D,full,full,255,True,1772558986800,1772558989102,2302
9,0,0,17,4,K,mediumLow,full,255,False,1772558989421,1772558992132,2711
9,0,0,18,4,Semicolon,full,full,255,True,1772558992140,1772558994259,2119
9,0,0,19,4,A,mediumHigh,full,255,False,1772558994579,1772558997001,2422
9,0,0,20,4,K,light,full,255,False,1772558997010,1772558999577,2567
9,0,0,21,4,L,mediumHigh,light,35,False,1772558999888,1772559002234,2346
9,0,0,22,4,A,full,full,255,True,1772559002243,1772559003637,1394
9,0,0,23,4,J,mediumHigh,full,255,False,1772559003963,1772559006187,2224
9,0,0,24,4,Semicolon,mediumHigh,full,255,False,1772559006196,1772559008724,2528
9,0,0,25,4,F,light,light,36,True,1772559009051,1772559011232,2181
9,0,0,26,4,K,full,full,255,True,1772559011240,1772559013235,1995
9,0,0,27,4,S,mediumHigh,mediumHigh,233,True,1772559013556,1772559015420,1864
9,0,0,28,4,J,mediumLow,mediumHigh,183,False,1772559015428,1772559019809,4381
9,0,0,29,4,F,full,full,255,True,1772559020134,1772559021757,1623
9,0,0,30,4,F,mediumHigh,mediumHigh,219,True,1772559021766,1772559024316,2550
9,0,0,31,4,Semicolon,mediumLow,mediumLow,127,True,1772559024635,1772559026858,2223
9,0,1,0,4,L,mediumHigh,full,255,False,1772559050032,1772559051991,1959
9,0,1,1,4,J,full,full,255,True,1772559051999,1772559053724,1725
9,0,1,2,4,Semicolon,full,full,255,True,1772559054045,1772559055376,1331
9,0,1,3,4,S,light,light,27,True,1772559055384,1772559056706,1322
9,0,1,4,4,K,light,mediumLow,127,False,1772559057029,1772559060505,3476
