id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
50,0,0,0,4,A,light,mediumLow,141,False,1770333566747,1770333567692,945
50,0,0,1,4,J,mediumLow,mediumLow,174,True,1770333568003,1770333574420,6417
50,0,0,2,4,Semicolon,light,mediumLow,95,False,1770333574429,1770333575719,1290
50,0,0,3,4,F,light,light,34,True,1770333576033,1770333576787,754
50,0,0,4,4,S,light,light,70,True,1770333576795,1770333578059,1264
50,0,0,5,4,F,mediumHigh,mediumHigh,198,True,1770333578371,1770333580271,1900
50,0,0,6,4,L,mediumLow,mediumLow,156,True,1770333580279,1770333582193,1914
50,0,0,7,4,L,light,mediumLow,148,False,1770333582508,1770333583486,978
50,0,0,8,4,J,full,full,255,True,1770333583495,1770333584579,1084
50,0,0,9,4,S,mediumHigh,mediumLow,163,False,1770333584895,1770333586741,1846
50,0,0,10,4,K,light,light,13,True,1770333586748,1770333588344,1596
50,0,0,11,4,F,full,mediumHigh,195,False,1770333588656,1770333589374,718
50,0,0,12,4,K,mediumHigh,mediumLow,144,False,1770333589382,1770333591323,1941
50,0,0,13,4,Semicolon,full,full,255,True,1770333591633,1770333592970,1337
50,0,0,14,4,A,full,full,255,True,1770333592977,1770333594112,1135
50,0,0,15,4,Semicolon,mediumLow,mediumLow,124,True,1770333594424,1770333596987,2563
50,0,0,16,4,A,mediumHigh,full,255,False,1770333596995,1770333600127,3132
50,0,0,17,4,D,mediumLow,full,255,False,1770333600438,1770333603145,2707
50,0,0,18,4,Semicolon,mediumHigh,full,255,False,1770333603154,1770333607093,3939
50,0,0,19,4,K,mediumLow,mediumLow,120,True,1770333607407,1770333610869,3462
50,0,0,20,4,S,mediumLow,mediumLow,167,True,1770333610878,1770333612611,1733
50,0,0,21,4,L,mediumHigh,full,255,False,1770333612922,1770333614300,1378
50,0,0,22,4,S,full,full,255,True,1770333614309,1770333615266,957
50,0,0,23,4,K,full,full,255,True,1770333615576,1770333616479,903
50,0,0,24,4,L,full,full,255,True,1770333616486,1770333617424,938
50,0,0,25,4,D,mediumHigh,mediumHigh,247,True,1770333617735,1770333619729,1994
50,0,0,26,4,D,full,full,255,True,1770333619737,1770333620583,846
50,0,0,27,4,D,light,mediumLow,152,False,1770333620894,1770333621737,843
50,0,0,28,4,A,mediumLow,mediumLow,96,True,1770333621745,1770333623949,2204
50,0,0,29,4,J,mediumHigh,mediumLow,155,False,1770333624262,1770333625835,1573
50,0,0,30,4,F,mediumLow,light,39,False,1770333625843,1770333627806,1963
50,0,0,31,4,J,light,light,27,True,1770333628115,1770333629076,961
50,0,1,0,4,D,light,mediumLow,92,False,1770333753267,1770333755860,2593
50,0,1,1,4,D,mediumLow,mediumHigh,203,False,1770333756183,1770333757725,1542
50,0,1,2,4,Semicolon,mediumLow,full,255,False,1770333757734,1770333759505,1771
50,0,1,3,4,L,mediumHigh,full,255,False,1770333759827,1770333761386,1559
50,0,1,4,4,J,light,light,50,True,1770333761395,1770333763108,1713
50,0,1,5,4,J,full,full,255,True,1770333763423,1770333764162,739
50,0,1,6,4,K,light,light,47,True,1770333764170,1770333764868,698
50,0,1,7,4,S,full,full,255,True,1770333765189,1770333766039,850
50,0,1,8,4,A,full,full,255,True,1770333766048,1770333766789,741
50,0,1,9,4,K,full,full,255,True,1770333767107,1770333769587,2480
50,0,1,10,4,F,mediumLow,light,72,False,1770333769595,1770333772317,2722
50,0,1,11,4,A,light,mediumLow,123,False,1770333772639,1770333774304,1665
50,0,1,12,4,F,mediumHigh,light,83,False,1770333774311,1770333776267,1956
50,0,1,13,4,L,light,light,58,True,1770333776587,1770333779531,2944
50,0,1,14,4,J,mediumHigh,mediumHigh,197,True,1770333779540,1770333782434,2894
50,0,1,15,4,L,full,full,255,True,1770333782753,1770333785242,2489
50,0,1,16,4,S,mediumLow,light,89,False,1770333785251,1770333787203,1952
50,0,1,17,4,Semicolon,light,light,77,True,1770333787523,1770333788703,1180
50,0,1,18,4,L,mediumLow,mediumLow,123,True,1770333788710,1770333792374,3664
50,0,1,19,4,K,mediumHigh,mediumLow,146,False,1770333792695,1770333794280,1585
50,0,1,20,4,Semicolon,full,full,255,True,1770333794287,1770333795172,885
50,0,1,21,4,J,mediumLow,full,255,False,1770333795492,1770333797210,1718
50,0,1,22,4,K,mediumLow,mediumLow,131,True,1770333797218,1770333798858,1640
50,0,1,23,4,S,light,light,31,True,1770333799177,1770333800980,1803
50,0,1,24,4,F,light,light,85,True,1770333800988,1770333802356,1368
50,0,1,25,4,A,mediumLow,mediumLow,145,True,1770333802675,1770333803703,1028
50,0,1,26,4,D,full,full,255,True,1770333803711,1770333805059,1348
50,0,1,27,4,D,mediumHigh,mediumHigh,197,True,1770333805380,1770333806807,1427
50,0,1,28,4,F,full,full,255,True,1770333806815,1770333807571,756
50,0,1,29,4,Semicolon,mediumHigh,mediumHigh,245,True,1770333807882,1770333809828,1946
50,0,1,30,4,S,mediumHigh,full,255,False,1770333809837,1770333811487,1650
50,0,1,31,4,A,mediumHigh,mediumHigh,193,True,1770333811811,1770333813165,1354
50,0,2,0,4,K,mediumHigh,full,255,False,1771619374127,1771619377425,3298
50,0,2,1,4,F,mediumHigh,full,255,False,1771619377436,1771619379837,2401
50,0,2,2,4,S,full,full,255,True,1771619379845,1771619381281,1436
50,0,2,3,4,K,mediumLow,mediumHigh,184,False,1771619381291,1771619384757,3466
50,0,2,4,4,Semicolon,mediumLow,mediumLow,124,True,1771619384769,1771619387157,2388
50,0,2,5,4,Semicolon,mediumHigh,full,255,False,1771619387166,1771619389978,2812
50,0,2,6,4,F,mediumLow,mediumLow,138,True,1771619389989,1771619392651,2662
50,0,2,7,4,K,light,light,66,True,1771619392663,1771619395671,3008
50,0,2,8,4,J,light,light,81,True,1771619395680,1771619396651,971
50,0,2,9,4,F,light,light,50,True,1771619396659,1771619398156,1497
50,0,2,10,4,Semicolon,light,light,79,True,1771619398167,1771619399486,1319
50,0,2,11,4,L,mediumLow,mediumLow,119,True,1771619399497,1771619401650,2153
50,0,2,12,4,L,light,light,52,True,1771619401661,1771619402780,1119
50,0,2,13,4,Semicolon,full,full,255,True,1771619402789,1771619404131,1342
50,0,2,14,4,S,mediumLow,light,84,False,1771619404142,1771619405925,1783
50,0,2,15,4,J,mediumLow,mediumLow,113,True,1771619405936,1771619408232,2296
50,0,2,16,4,D,mediumLow,mediumLow,156,True,1771619408243,1771619410089,1846
50,0,2,17,4,J,mediumHigh,mediumLow,161,False,1771619410099,1771619411905,1806
50,0,2,18,4,D,light,light,45,True,1771619411916,1771619415047,3131
50,0,2,19,4,K,full,full,255,True,1771619415059,1771619416312,1253
50,0,2,20,4,L,mediumHigh,full,255,False,1771619416322,1771619418357,2035
50,0,2,21,4,F,full,full,255,True,1771619418367,1771619419950,1583
50,0,2,22,4,D,mediumHigh,mediumLow,103,False,1771619419961,1771619422247,2286
50,0,2,23,4,D,full,full,255,True,1771619422255,1771619423245,990
50,0,2,24,4,A,mediumHigh,full,255,False,1771619423254,1771619425723,2469
50,0,2,25,4,A,light,light,49,True,1771619425733,1771619428545,2812
50,0,2,26,4,S,light,light,78,True,1771619428554,1771619429774,1220
50,0,2,27,4,A,mediumLow,mediumLow,176,True,1771619429785,1771619432085,2300
50,0,2,28,4,S,mediumHigh,mediumHigh,195,True,1771619432099,1771619434462,2363
50,0,2,29,4,A,full,full,255,True,1771619434473,1771619435764,1291
50,0,2,30,4,J,full,full,255,True,1771619435775,1771619437165,1390
50,0,2,31,4,L,full,full,255,True,1771619437175,1771619438546,1371
50,0,3,0,4,L,mediumHigh,light,21,False,1771619581175,1771619583837,2662
50,0,3,1,4,D,mediumLow,mediumHigh,205,False,1771619583848,1771619588037,4189
50,0,3,2,4,K,light,light,59,True,1771619588046,1771619589630,1584
50,0,3,3,4,L,mediumLow,mediumLow,130,True,1771619589640,1771619591319,1679
50,0,3,4,4,D,mediumHigh,mediumHigh,191,True,1771619591328,1771619593720,2392
50,0,3,5,4,D,light,mediumLow,98,False,1771619593730,1771619594721,991
50,0,3,6,4,J,full,full,255,True,1771619594732,1771619596177,1445
50,0,3,7,4,A,mediumHigh,full,255,False,1771619596186,1771619598360,2174
50,0,3,8,4,J,mediumLow,mediumLow,125,True,1771619598370,1771619602684,4314
50,0,3,9,4,A,full,full,255,True,1771619602694,1771619603881,1187
50,0,3,10,4,F,mediumLow,light,65,False,1771619603890,1771619605770,1880
50,0,3,11,4,S,full,full,255,True,1771619605781,1771619606941,1160
50,0,3,12,4,F,light,light,13,True,1771619606949,1771619608511,1562
50,0,3,13,4,L,light,light,28,True,1771619608520,1771619610630,2110
50,0,3,14,4,S,light,light,24,True,1771619610638,1771619611790,1152
50,0,3,15,4,K,full,full,255,True,1771619611800,1771619613065,1265
50,0,3,16,4,Semicolon,light,light,36,True,1771619613075,1771619614006,931
50,0,3,17,4,Semicolon,full,full,255,True,1771619614015,1771619615190,1175
50,0,3,18,4,S,mediumHigh,light,83,False,1771619615200,1771619617525,2325
50,0,3,19,4,A,light,light,23,True,1771619617535,1771619619152,1617
50,0,3,20,4,D,full,mediumHigh,237,False,1771619619161,1771619620487,1326
50,0,3,21,4,S,mediumLow,light,69,False,1771619620496,1771619623129,2633
50,0,3,22,4,L,full,full,255,True,1771619623140,1771619625919,2779
50,0,3,23,4,Semicolon,mediumHigh,mediumLow,152,False,1771619625926,1771619627929,2003
50,0,3,24,4,F,mediumHigh,mediumLow,167,False,1771619627939,1771619632152,4213
50,0,3,25,4,A,mediumLow,light,69,False,1771619632161,1771619634530,2369
50,0,3,26,4,F,full,full,255,True,1771619634539,1771619636652,2113
50,0,3,27,4,J,light,light,21,True,1771619636662,1771619638205,1543
50,0,3,28,4,Semicolon,mediumLow,mediumLow,118,True,1771619638213,1771619640665,2452
50,0,3,29,4,K,mediumHigh,mediumHigh,198,True,1771619640674,1771619643360,2686
50,0,3,30,4,J,mediumHigh,mediumHigh,189,True,1771619643369,1771619644910,1541
50,0,3,31,4,K,mediumLow,mediumLow,90,True,1771619644921,1771619646652,1731
50,0,4,0,4,F,mediumLow,light,89,False,1771619654591,1771619658081,3490
