id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
23,0,0,0,3,Semicolon,medium,medium,198,True,1773087900759,1773087903066,2307
23,0,0,1,3,F,medium,full,255,False,1773087903404,1773087905429,2025
23,0,0,2,3,D,full,full,255,True,1773087905437,1773087907041,1604
23,0,0,3,3,J,full,full,255,True,1773087907363,1773087909476,2113
23,0,0,4,3,K,light,medium,117,False,1773087909482,1773087911360,1878
23,0,0,5,3,Semicolon,full,full,255,True,1773087911691,1773087913332,1641
23,0,0,6,3,S,light,medium,123,False,1773087913339,1773087914515,1176
23,0,0,7,3,L,medium,light,89,False,1773087914837,1773087916344,1507
23,0,0,8,3,A,medium,medium,124,True,1773087916352,1773087917220,868
23,0,0,9,3,L,full,full,255,True,1773087917542,1773087919395,1853
23,0,0,10,3,F,light,light,89,True,1773087919402,1773087921256,1854
23,0,0,11,3,J,light,medium,169,False,1773087921583,1773087922553,970
23,0,0,12,3,A,light,light,84,True,1773087922560,1773087924078,1518
23,0,0,13,3,D,light,medium,131,False,1773087924398,1773087925704,1306
23,0,0,14,3,K,medium,medium,145,True,1773087925712,1773087928011,2299
23,0,0,15,3,L,light,light,76,True,1773087928331,1773087929652,1321
23,0,0,16,3,S,full,full,255,True,1773087929661,1773087931339,1678
23,0,0,17,3,Semicolon,light,light,48,True,1773087931659,1773087932876,1217
23,0,0,18,3,A,full,full,255,True,1773087932884,1773087934059,1175
23,0,0,19,3,J,medium,medium,96,True,1773087934383,1773087935521,1138
23,0,0,20,3,D,medium,medium,134,True,1773087935533,1773087936940,1407
23,0,0,21,3,F,full,full,255,True,1773087937259,1773087938387,1128
23,0,0,22,3,S,medium,medium,149,True,1773087938394,1773087939773,1379
23,0,0,23,3,K,full,full,255,True,1773087940102,1773087942202,2100
23,0,1,0,3,S,medium,medium,189,True,1773087974855,1773087977130,2275
23,0,1,1,3,K,light,full,255,False,1773087977139,1773087979499,2360
23,0,1,2,3,D,full,medium,249,False,1773087979823,1773087980919,1096
23,0,1,3,3,A,light,medium,90,False,1773087980929,1773087982365,1436
23,0,1,4,3,J,light,light,46,True,1773087982692,1773087983439,747
23,0,1,5,3,L,medium,medium,146,True,1773087983450,1773087985027,1577
23,0,1,6,3,J,medium,medium,153,True,1773087985357,1773087986522,1165
23,0,1,7,3,J,full,full,255,True,1773087986529,1773087987781,1252
23,0,1,8,3,L,light,medium,106,False,1773087988107,1773087989061,954
23,0,1,9,3,Semicolon,full,full,255,True,1773087989070,1773087990546,1476
23,0,1,10,3,D,medium,medium,149,True,1773087990856,1773087992696,1840
23,0,1,11,3,L,full,full,255,True,1773087992705,1773087994055,1350
23,0,1,12,3,A,medium,medium,243,True,1773087994377,1773087996121,1744
23,0,1,13,3,S,light,medium,90,False,1773087996130,1773087997486,1356
23,0,1,14,3,A,full,full,255,True,1773087997800,1773087999249,1449
23,0,1,15,3,S,full,full,255,True,1773087999256,1773088000775,1519
23,0,1,16,3,K,full,full,255,True,1773088001105,1773088002466,1361
23,0,1,17,3,D,light,medium,125,False,1773088002475,1773088003894,1419
23,0,1,18,3,K,medium,medium,149,True,1773088004206,1773088005352,1146
23,0,1,19,3,F,light,light,45,True,1773088005360,1773088006722,1362
23,0,1,20,3,Semicolon,light,medium,117,False,1773088007047,1773088008582,1535
23,0,1,21,3,Semicolon,medium,light,73,False,1773088008592,1773088009619,1027
23,0,1,22,3,F,medium,medium,143,True,1773088009946,1773088011086,1140
23,0,1,23,3,F,full,full,255,True,1773088011101,1773088011969,868
23,0,2,0,3,F,full,full,255,True,1773088020622,1773088022050,1428
23,0,2,1,3,J,medium,full,255,False,1773088022057,1773088024611,2554
23,0,2,2,3,Semicolon,medium,medium,213,True,1773088024933,1773088025969,1036
23,0,2,3,3,F,light,medium,222,False,1773088025977,1773088027274,1297
23,0,2,4,3,F,medium,medium,207,True,1773088027587,1773088028802,1215
23,0,2,5,3,K,medium,medium,167,True,1773088028810,1773088029677,867
23,0,2,6,3,J,full,full,255,True,1773088030009,1773088031441,1432
