id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
40,0,0,0,3,D,medium,medium,192,True,1771621498630,1771621500389,1759
40,0,0,1,3,F,light,light,41,True,1771621500399,1771621502268,1869
40,0,0,2,3,Semicolon,light,medium,160,False,1771621502278,1771621504510,2232
40,0,0,3,3,L,light,medium,124,False,1771621504518,1771621506288,1770
40,0,0,4,3,K,full,full,255,True,1771621506297,1771621508043,1746
40,0,0,5,3,L,full,full,255,True,1771621508052,1771621509496,1444
40,0,0,6,3,S,light,medium,112,False,1771621509506,1771621510874,1368
40,0,0,7,3,F,full,light,17,False,1771621510886,1771621512564,1678
40,0,0,8,3,D,full,full,255,True,1771621512572,1771621514911,2339
40,0,0,9,3,Semicolon,medium,full,253,False,1771621514922,1771621517649,2727
40,0,0,10,3,A,full,full,255,True,1771621517660,1771621519616,1956
40,0,0,11,3,K,light,medium,175,False,1771621519625,1771621522495,2870
40,0,0,12,3,Semicolon,full,full,255,True,1771621522504,1771621524521,2017
40,0,0,13,3,D,light,light,49,True,1771621524532,1771621526556,2024
40,0,0,14,3,S,medium,full,255,False,1771621526565,1771621528220,1655
40,0,0,15,3,A,medium,full,255,False,1771621528231,1771621530654,2423
40,0,0,16,3,A,light,light,24,True,1771621530663,1771621532950,2287
40,0,0,17,3,S,full,full,255,True,1771621532960,1771621534577,1617
40,0,0,18,3,F,medium,medium,109,True,1771621534587,1771621536277,1690
40,0,0,19,3,L,medium,full,255,False,1771621536287,1771621537870,1583
40,0,0,20,3,J,light,light,38,True,1771621537879,1771621540129,2250
40,0,0,21,3,J,full,full,255,True,1771621540140,1771621542772,2632
40,0,0,22,3,J,medium,medium,118,True,1771621542781,1771621544693,1912
40,0,0,23,3,K,medium,medium,167,True,1771621544704,1771621546008,1304
40,0,1,0,3,J,light,light,21,True,1771621567310,1771621568877,1567
40,0,1,1,3,A,medium,medium,200,True,1771621568886,1771621570786,1900
40,0,1,2,3,D,full,full,255,True,1771621570795,1771621572246,1451
40,0,1,3,3,K,light,light,27,True,1771621572256,1771621573550,1294
40,0,1,4,3,Semicolon,full,full,255,True,1771621573561,1771621575007,1446
