id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
21,0,0,0,4,K,full,full,255,True,1773170308331,1773170310795,2464
21,0,0,1,4,K,light,light,84,True,1773170311119,1773170312691,1572
21,0,0,2,4,S,mediumHigh,full,255,False,1773170312698,1773170314866,2168
21,0,0,3,4,J,mediumLow,mediumLow,90,True,1773170315189,1773170317350,2161
21,0,0,4,4,S,light,mediumLow,153,False,1773170317358,1773170318914,1556
21,0,0,5,4,J,full,full,255,True,1773170319238,1773170320875,1637
21,0,0,6,4,J,mediumHigh,mediumHigh,232,True,1773170320882,1773170322833,1951
21,0,0,7,4,F,mediumHigh,mediumHigh,223,True,1773170323143,1773170324658,1515
21,0,0,8,4,A,full,full,255,True,1773170324666,1773170326014,1348
21,0,0,9,4,L,full,full,255,True,1773170326335,1773170327910,1575
21,0,0,10,4,D,mediumLow,mediumLow,123,True,1773170327918,1773170329398,1480
21,0,0,11,4,D,full,full,255,True,1773170329717,1773170331273,1556
21,0,0,12,4,A,mediumHigh,full,255,False,1773170331283,1773170332877,1594
21,0,0,13,4,Semicolon,mediumLow,light,82,False,1773170333189,1773170335003,1814
21,0,0,14,4,D,mediumHigh,mediumLow,122,False,1773170335010,1773170336477,1467
21,0,0,15,4,Semicolon,light,light,40,True,1773170336795,1773170338046,1251
21,0,0,16,4,S,mediumLow,mediumHigh,211,False,1773170338054,1773170339666,1612
21,0,0,17,4,A,light,light,73,True,1773170339984,1773170341653,1669
21,0,0,18,4,A,mediumLow,mediumHigh,189,False,1773170341662,1773170342999,1337
21,0,0,19,4,Semicolon,mediumHigh,full,255,False,1773170343312,1773170345490,2178
21,0,0,20,4,D,light,mediumLow,127,False,1773170345498,1773170347400,1902
21,0,0,21,4,K,mediumHigh,mediumLow,147,False,1773170347717,1773170351362,3645
21,0,0,22,4,L,mediumHigh,mediumHigh,242,True,1773170351369,1773170353487,2118
21,0,0,23,4,L,mediumLow,light,84,False,1773170353809,1773170355081,1272
21,0,0,24,4,K,mediumLow,mediumLow,142,True,1773170355089,1773170356401,1312
21,0,0,25,4,J,light,light,58,True,1773170356716,1773170358411,1695
21,0,0,26,4,F,light,mediumLow,110,False,1773170358419,1773170359506,1087
21,0,0,27,4,S,full,full,255,True,1773170359824,1773170361848,2024
21,0,0,28,4,L,light,mediumLow,128,False,1773170361856,1773170364149,2293
21,0,0,29,4,F,full,full,255,True,1773170364473,1773170365869,1396
21,0,0,30,4,F,mediumLow,mediumHigh,194,False,1773170365877,1773170367563,1686
21,0,0,31,4,Semicolon,full,full,255,True,1773170367880,1773170369969,2089
21,0,1,0,4,Semicolon,mediumHigh,mediumLow,154,False,1773170385044,1773170387773,2729
21,0,1,1,4,S,full,full,255,True,1773170387781,1773170389528,1747
21,0,1,2,4,S,mediumHigh,mediumHigh,230,True,1773170389849,1773170391454,1605
21,0,1,3,4,D,full,full,255,True,1773170391462,1773170392993,1531
21,0,1,4,4,A,mediumLow,mediumLow,151,True,1773170393307,1773170394951,1644
21,0,1,5,4,J,light,light,67,True,1773170394958,1773170396386,1428
21,0,1,6,4,S,light,mediumLow,119,False,1773170396702,1773170397718,1016
21,0,1,7,4,L,light,full,255,False,1773170397727,1773170399521,1794
21,0,1,8,4,F,light,light,74,True,1773170399840,1773170400931,1091
21,0,1,9,4,A,light,light,84,True,1773170400938,1773170402398,1460
21,0,1,10,4,D,mediumHigh,full,255,False,1773170402713,1773170404328,1615
21,0,1,11,4,A,full,full,255,True,1773170404336,1773170405734,1398
21,0,1,12,4,K,mediumHigh,mediumLow,142,False,1773170406055,1773170408025,1970
21,0,1,13,4,A,mediumHigh,mediumHigh,193,True,1773170408033,1773170409567,1534
21,0,1,14,4,L,mediumHigh,full,251,False,1773170409882,1773170413054,3172
21,0,1,15,4,D,light,light,56,True,1773170413062,1773170415077,2015
21,0,1,16,4,J,mediumHigh,full,255,False,1773170415396,1773170416987,1591
21,0,1,17,4,L,mediumLow,light,60,False,1773170416994,1773170418624,1630
21,0,1,18,4,Semicolon,full,full,255,True,1773170418940,1773170420727,1787
21,0,1,19,4,F,full,full,255,True,1773170420735,1773170421948,1213
21,0,1,20,4,S,mediumLow,full,255,False,1773170422269,1773170424265,1996
21,0,1,21,4,J,full,full,255,True,1773170424273,1773170426119,1846
21,0,1,22,4,D,mediumLow,mediumLow,164,True,1773170426427,1773170427982,1555
21,0,1,23,4,Semicolon,mediumLow,mediumLow,152,True,1773170427991,1773170429634,1643
21,0,1,24,4,L,full,full,255,True,1773170429957,1773170431602,1645
21,0,1,25,4,K,mediumLow,mediumLow,141,True,1773170431609,1773170433559,1950
21,0,1,26,4,Semicolon,light,light,16,True,1773170433876,1773170435018,1142
21,0,1,27,4,K,full,mediumLow,157,False,1773170435026,1773170437008,1982
21,0,1,28,4,F,mediumLow,mediumLow,125,True,1773170437330,1773170440391,3061
21,0,1,29,4,K,light,light,83,True,1773170440398,1773170442079,1681
21,0,1,30,4,J,mediumLow,mediumLow,175,True,1773170442390,1773170443877,1487
21,0,1,31,4,F,mediumHigh,mediumHigh,221,True,1773170443885,1773170445911,2026
21,0,2,0,4,A,light,mediumLow,121,False,1773170453346,1773170454376,1030
21,0,2,1,4,Semicolon,light,light,82,True,1773170454384,1773170455714,1330
21,0,2,2,4,D,full,full,253,True,1773170456034,1773170457340,1306
21,0,2,3,4,S,mediumHigh,mediumLow,155,False,1773170457348,1773170459269,1921
21,0,2,4,4,J,light,light,67,True,1773170459589,1773170461318,1729
21,0,2,5,4,D,mediumHigh,mediumHigh,239,True,1773170461326,1773170462950,1624
21,0,2,6,4,L,mediumHigh,mediumLow,171,False,1773170463267,1773170464926,1659
21,0,2,7,4,J,full,full,255,True,1773170464934,1773170466376,1442
21,0,2,8,4,S,light,mediumLow,98,False,1773170466697,1773170467860,1163
21,0,2,9,4,L,mediumLow,mediumHigh,195,False,1773170467868,1773170469932,2064
21,0,2,10,4,K,mediumHigh,mediumHigh,248,True,1773170470250,1773170472434,2184
21,0,2,11,4,Semicolon,full,full,255,True,1773170472443,1773170473789,1346
21,0,2,12,4,K,mediumLow,mediumHigh,186,False,1773170474106,1773170475708,1602
21,0,2,13,4,D,light,mediumLow,165,False,1773170475716,1773170478098,2382
21,0,2,14,4,K,light,mediumLow,104,False,1773170478418,1773170480085,1667
21,0,2,15,4,Semicolon,mediumHigh,mediumHigh,238,True,1773170480094,1773170482337,2243
21,0,2,16,4,A,mediumLow,mediumLow,131,True,1773170482652,1773170484223,1571
21,0,2,17,4,L,light,mediumLow,164,False,1773170484231,1773170486253,2022
21,0,2,18,4,F,light,mediumLow,91,False,1773170486564,1773170488330,1766
21,0,2,19,4,S,full,full,255,True,1773170488337,1773170489576,1239
21,0,2,20,4,S,mediumLow,mediumHigh,195,False,1773170489901,1773170491340,1439
21,0,2,21,4,K,full,full,255,True,1773170491350,1773170493506,2156
21,0,2,22,4,F,mediumLow,mediumLow,131,True,1773170493826,1773170495903,2077
21,0,2,23,4,A,mediumHigh,full,255,False,1773170495911,1773170497787,1876
21,0,2,24,4,J,mediumHigh,mediumHigh,193,True,1773170498109,1773170499995,1886
21,0,2,25,4,D,mediumLow,mediumLow,164,True,1773170500003,1773170501808,1805
21,0,2,26,4,Semicolon,mediumLow,light,87,False,1773170502117,1773170503584,1467
21,0,2,27,4,A,full,full,255,True,1773170503593,1773170504576,983
21,0,2,28,4,F,full,full,255,True,1773170504901,1773170505735,834
21,0,2,29,4,F,mediumHigh,mediumHigh,219,True,1773170505743,1773170507284,1541
21,0,2,30,4,J,mediumLow,mediumLow,165,True,1773170507605,1773170511222,3617
21,0,2,31,4,L,full,full,255,True,1773170511231,1773170513099,1868
21,0,3,0,4,L,full,full,255,True,1773170520481,1773170522092,1611
21,0,3,1,4,F,light,light,83,True,1773170522100,1773170523377,1277
21,0,3,2,4,A,mediumHigh,full,255,False,1773170523698,1773170525272,1574
21,0,3,3,4,L,light,light,70,True,1773170525281,1773170527144,1863
21,0,3,4,4,S,mediumLow,light,84,False,1773170527470,1773170528777,1307
21,0,3,5,4,K,mediumHigh,full,255,False,1773170528786,1773170531119,2333
21,0,3,6,4,A,light,mediumLow,93,False,1773170531440,1773170532689,1249
21,0,3,7,4,J,full,full,255,True,1773170532697,1773170534259,1562
21,0,3,8,4,F,mediumHigh,full,255,False,1773170534576,1773170536561,1985
21,0,3,9,4,S,light,mediumLow,125,False,1773170536569,1773170537725,1156
21,0,3,10,4,L,mediumLow,mediumHigh,210,False,1773170538045,1773170539816,1771
21,0,3,11,4,D,light,light,81,True,1773170539826,1773170541150,1324
21,0,3,12,4,K,full,full,255,True,1773170541474,1773170542709,1235
21,0,3,13,4,D,full,full,255,True,1773170542718,1773170543744,1026
21,0,3,14,4,S,full,full,255,True,1773170544060,1773170544877,817
21,0,3,15,4,A,full,full,255,True,1773170544885,1773170545805,920
21,0,3,16,4,D,mediumHigh,mediumHigh,189,True,1773170546127,1773170548107,1980
21,0,3,17,4,L,mediumHigh,mediumHigh,183,True,1773170548116,1773170549502,1386
21,0,3,18,4,Semicolon,mediumHigh,mediumLow,142,False,1773170549818,1773170551095,1277
21,0,3,19,4,S,mediumHigh,mediumLow,171,False,1773170551104,1773170552675,1571
21,0,3,20,4,J,mediumHigh,mediumHigh,224,True,1773170552991,1773170555231,2240
21,0,3,21,4,D,mediumLow,light,89,False,1773170555240,1773170556804,1564
21,0,3,22,4,J,mediumLow,mediumLow,134,True,1773170557114,1773170558795,1681
21,0,3,23,4,J,light,mediumLow,133,False,1773170558803,1773170559976,1173
21,0,3,24,4,Semicolon,light,light,68,True,1773170560302,1773170562334,2032
21,0,3,25,4,F,full,full,255,True,1773170562342,1773170563525,1183
21,0,3,26,4,Semicolon,full,full,255,True,1773170563842,1773170564725,883
21,0,3,27,4,Semicolon,mediumLow,mediumLow,112,True,1773170564734,1773170566182,1448
21,0,3,28,4,K,light,mediumLow,94,False,1773170566506,1773170567756,1250
21,0,3,29,4,F,mediumLow,mediumHigh,194,False,1773170567764,1773170569298,1534
21,0,3,30,4,A,mediumLow,mediumLow,172,True,1773170569610,1773170571001,1391
21,0,3,31,4,K,mediumLow,mediumLow,163,True,1773170571011,1773170572685,1674
21,0,4,0,4,K,full,mediumHigh,215,False,1773170580770,1773170582161,1391
21,0,4,1,4,A,full,full,255,True,1773170582170,1773170583063,893
21,0,4,2,4,K,mediumLow,mediumLow,92,True,1773170583386,1773170584994,1608
21,0,4,3,4,D,mediumHigh,mediumHigh,209,True,1773170585002,1773170586762,1760
21,0,4,4,4,L,light,mediumLow,103,False,1773170587072,1773170589023,1951
21,0,4,5,4,S,full,full,255,True,1773170589032,1773170590341,1309
21,0,4,6,4,F,mediumLow,mediumHigh,183,False,1773170590659,1773170592600,1941
21,0,4,7,4,S,mediumLow,mediumLow,175,True,1773170592609,1773170595092,2483
21,0,4,8,4,J,mediumHigh,mediumHigh,247,True,1773170595413,1773170597327,1914
21,0,4,9,4,F,mediumHigh,full,255,False,1773170597336,1773170598544,1208
21,0,4,10,4,J,mediumLow,mediumLow,168,True,1773170598862,1773170601773,2911
21,0,4,11,4,L,mediumLow,mediumHigh,182,False,1773170601780,1773170602935,1155
21,0,4,12,4,J,light,light,47,True,1773170603254,1773170604269,1015
21,0,4,13,4,F,full,full,255,True,1773170604279,1773170605393,1114
21,0,4,14,4,Semicolon,light,light,52,True,1773170605715,1773170606761,1046
21,0,4,15,4,D,full,full,255,True,1773170606768,1773170607821,1053
21,0,4,16,4,L,mediumHigh,mediumLow,153,False,1773170608135,1773170609442,1307
21,0,4,17,4,Semicolon,full,full,255,True,1773170609450,1773170610350,900
21,0,4,18,4,D,mediumLow,light,79,False,1773170610672,1773170611791,1119
21,0,4,19,4,A,mediumLow,mediumLow,156,True,1773170611799,1773170613099,1300
21,0,4,20,4,A,light,mediumLow,110,False,1773170613415,1773170614521,1106
21,0,4,21,4,A,mediumHigh,full,255,False,1773170614531,1773170616201,1670
21,0,4,22,4,L,full,full,255,True,1773170616521,1773170617960,1439
21,0,4,23,4,Semicolon,mediumHigh,mediumLow,174,False,1773170617968,1773170619542,1574
21,0,4,24,4,Semicolon,mediumLow,mediumLow,103,True,1773170619864,1773170621294,1430
21,0,4,25,4,S,light,light,74,True,1773170621302,1773170622745,1443
21,0,4,26,4,J,full,full,255,True,1773170623065,1773170624285,1220
21,0,4,27,4,K,mediumHigh,full,255,False,1773170624293,1773170626594,2301
21,0,4,28,4,D,light,mediumLow,167,False,1773170626919,1773170628012,1093
21,0,4,29,4,F,light,mediumLow,133,False,1773170628019,1773170629016,997
21,0,4,30,4,S,mediumHigh,full,254,False,1773170629329,1773170631032,1703
21,0,4,31,4,K,light,mediumLow,101,False,1773170631041,1773170634311,3270
21,0,5,0,4,D,full,full,255,True,1773170641960,1773170642955,995
21,0,5,1,4,F,light,light,71,True,1773170642962,1773170644216,1254
21,0,5,2,4,J,full,mediumHigh,237,False,1773170644534,1773170645333,799
21,0,5,3,4,S,mediumLow,mediumLow,150,True,1773170645341,1773170647224,1883
21,0,5,4,4,F,mediumHigh,mediumLow,176,False,1773170647548,1773170648715,1167
21,0,5,5,4,A,full,full,255,True,1773170648723,1773170649540,817
21,0,5,6,4,K,light,light,65,True,1773170649859,1773170651185,1326
21,0,5,7,4,S,light,light,56,True,1773170651193,1773170652233,1040
21,0,5,8,4,K,mediumHigh,mediumHigh,213,True,1773170652551,1773170656125,3574
21,0,5,9,4,L,light,light,42,True,1773170656134,1773170657351,1217
21,0,5,10,4,Semicolon,full,full,255,True,1773170657671,1773170658542,871
21,0,5,11,4,A,mediumHigh,mediumHigh,185,True,1773170658550,1773170660220,1670
21,0,5,12,4,L,mediumHigh,mediumHigh,213,True,1773170660541,1773170661881,1340
21,0,5,13,4,Semicolon,mediumLow,mediumLow,118,True,1773170661888,1773170663430,1542
21,0,5,14,4,L,full,full,255,True,1773170663752,1773170664955,1203
21,0,5,15,4,J,mediumLow,light,84,False,1773170664966,1773170666702,1736
21,0,5,16,4,F,full,full,255,True,1773170667027,1773170668069,1042
21,0,5,17,4,D,light,light,80,True,1773170668078,1773170669314,1236
21,0,5,18,4,J,mediumHigh,mediumLow,164,False,1773170669637,1773170672217,2580
21,0,5,19,4,J,light,light,38,True,1773170672224,1773170673128,904
21,0,5,20,4,S,full,full,255,True,1773170673447,1773170674355,908
21,0,5,21,4,F,mediumLow,mediumLow,155,True,1773170674363,1773170675943,1580
21,0,5,22,4,L,mediumLow,mediumLow,154,True,1773170676263,1773170677304,1041
21,0,5,23,4,Semicolon,mediumHigh,full,255,False,1773170677312,1773170678484,1172
21,0,5,24,4,K,full,full,255,True,1773170678794,1773170679859,1065
21,0,5,25,4,D,mediumLow,mediumLow,176,True,1773170679867,1773170680949,1082
21,0,5,26,4,K,mediumLow,mediumLow,139,True,1773170681266,1773170684477,3211
21,0,5,27,4,A,light,light,80,True,1773170684486,1773170685810,1324
21,0,5,28,4,Semicolon,light,mediumLow,175,False,1773170686134,1773170687041,907
21,0,5,29,4,A,mediumLow,mediumLow,149,True,1773170687050,1773170688445,1395
21,0,5,30,4,S,mediumHigh,full,255,False,1773170688762,1773170690286,1524
21,0,5,31,4,D,mediumHigh,mediumHigh,189,True,1773170690296,1773170691742,1446
21,1,0,0,3,A,light,medium,178,False,1773170810325,1773170812250,1925
21,1,0,1,3,D,medium,full,255,False,1773170812562,1773170813992,1430
21,1,0,2,3,L,medium,medium,153,True,1773170813999,1773170815896,1897
21,1,0,3,3,J,light,light,75,True,1773170816209,1773170817214,1005
21,1,0,4,3,F,light,light,85,True,1773170817222,1773170818152,930
21,1,0,5,3,A,medium,medium,167,True,1773170818474,1773170819559,1085
21,1,0,6,3,D,light,medium,191,False,1773170819566,1773170820701,1135
21,1,0,7,3,L,light,light,61,True,1773170821020,1773170821967,947
21,1,0,8,3,J,medium,medium,114,True,1773170821976,1773170823298,1322
21,1,0,9,3,S,light,medium,165,False,1773170823613,1773170824928,1315
21,1,0,10,3,L,full,full,255,True,1773170824936,1773170826689,1753
21,1,0,11,3,J,full,full,255,True,1773170827012,1773170827862,850
21,1,0,12,3,F,medium,medium,113,True,1773170827869,1773170829133,1264
21,1,0,13,3,F,full,full,255,True,1773170829451,1773170830651,1200
21,1,0,14,3,Semicolon,full,full,255,True,1773170830659,1773170831584,925
21,1,0,15,3,Semicolon,light,light,50,True,1773170831899,1773170832926,1027
21,1,0,16,3,A,full,full,255,True,1773170832935,1773170834233,1298
21,1,0,17,3,K,full,full,255,True,1773170834557,1773170835536,979
21,1,0,18,3,Semicolon,medium,light,71,False,1773170835544,1773170836688,1144
21,1,0,19,3,K,medium,medium,222,True,1773170837001,1773170839257,2256
21,1,0,20,3,K,light,medium,96,False,1773170839264,1773170840817,1553
21,1,0,21,3,S,medium,medium,179,True,1773170841142,1773170842768,1626
21,1,0,22,3,S,full,full,255,True,1773170842775,1773170843844,1069
21,1,0,23,3,D,full,full,255,True,1773170844168,1773170845145,977
21,1,1,0,3,A,medium,full,255,False,1773170852123,1773170853488,1365
21,1,1,1,3,S,full,full,255,True,1773170853495,1773170854853,1358
21,1,1,2,3,F,medium,medium,188,True,1773170855171,1773170856725,1554
21,1,1,3,3,S,light,light,33,True,1773170856732,1773170858063,1331
21,1,1,4,3,A,full,full,255,True,1773170858385,1773170859324,939
21,1,1,5,3,K,full,full,255,True,1773170859331,1773170860603,1272
21,1,1,6,3,A,light,light,65,True,1773170860924,1773170861986,1062
21,1,1,7,3,D,light,light,74,True,1773170861992,1773170863201,1209
21,1,1,8,3,F,light,medium,157,False,1773170863517,1773170864275,758
21,1,1,9,3,D,medium,medium,237,True,1773170864282,1773170866191,1909
21,1,1,10,3,D,full,full,255,True,1773170866506,1773170867280,774
21,1,1,11,3,K,medium,light,45,False,1773170867288,1773170868877,1589
21,1,1,12,3,L,medium,medium,109,True,1773170869197,1773170870188,991
21,1,1,13,3,J,light,full,255,False,1773170870197,1773170871285,1088
21,1,1,14,3,J,full,full,255,True,1773170871606,1773170872723,1117
21,1,1,15,3,Semicolon,full,full,255,True,1773170872731,1773170873708,977
21,1,1,16,3,K,light,light,56,True,1773170874027,1773170875135,1108
21,1,1,17,3,Semicolon,light,medium,108,False,1773170875143,1773170876145,1002
21,1,1,18,3,L,light,light,86,True,1773170876460,1773170877661,1201
21,1,1,19,3,J,medium,medium,183,True,1773170877670,1773170879106,1436
21,1,1,20,3,Semicolon,medium,medium,148,True,1773170879417,1773170880506,1089
21,1,1,21,3,S,medium,medium,207,True,1773170880515,1773170881850,1335
21,1,1,22,3,F,full,full,255,True,1773170882172,1773170883038,866
