id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
24,0,0,0,2,F,light,full,255,False,1773173564343,1773173565636,1293
24,0,0,1,2,L,light,full,255,False,1773173565956,1773173566949,993
24,0,0,2,2,K,light,light,104,True,1773173566958,1773173567717,759
24,0,0,3,2,Semicolon,light,light,80,True,1773173568032,1773173568808,776
24,0,0,4,2,D,light,light,66,True,1773173568818,1773173569594,776
24,0,0,5,2,A,light,light,55,True,1773173569916,1773173570455,539
24,0,0,6,2,F,full,light,138,False,1773173570464,1773173571665,1201
24,0,0,7,2,A,full,light,96,False,1773173571987,1773173573026,1039
24,0,0,8,2,K,full,full,255,True,1773173573036,1773173575905,2869
24,0,0,9,2,L,full,full,255,True,1773173576227,1773173577381,1154
24,0,0,10,2,Semicolon,full,full,255,True,1773173577388,1773173578332,944
24,0,0,11,2,S,light,full,255,False,1773173578654,1773173579708,1054
24,0,0,12,2,S,full,full,255,True,1773173579716,1773173581020,1304
24,0,0,13,2,D,full,full,255,True,1773173581330,1773173582619,1289
24,0,0,14,2,J,full,full,255,True,1773173582627,1773173583819,1192
24,0,0,15,2,J,light,light,124,True,1773173584141,1773173584971,830
24,0,1,0,2,F,light,light,131,True,1773173598337,1773173599441,1104
24,0,1,1,2,S,full,light,151,False,1773173599450,1773173600515,1065
24,0,1,2,2,A,light,light,63,True,1773173600841,1773173601918,1077
24,0,1,3,2,S,light,full,255,False,1773173601926,1773173603019,1093
24,0,1,4,2,Semicolon,light,light,114,True,1773173603338,1773173604743,1405
24,0,1,5,2,Semicolon,full,full,255,True,1773173604751,1773173606042,1291
24,0,1,6,2,K,full,light,92,False,1773173606360,1773173607504,1144
24,0,1,7,2,K,light,light,72,True,1773173607513,1773173608960,1447
24,0,1,8,2,J,full,full,255,True,1773173609277,1773173610930,1653
24,0,1,9,2,J,light,light,67,True,1773173610937,1773173611691,754
24,0,1,10,2,D,full,full,255,True,1773173612008,1773173613370,1362
24,0,1,11,2,F,full,full,255,True,1773173613378,1773173614468,1090
24,0,1,12,2,A,full,full,255,True,1773173614783,1773173615745,962
24,0,1,13,2,L,light,light,132,True,1773173615753,1773173617947,2194
24,0,1,14,2,D,light,light,183,True,1773173618263,1773173619222,959
24,0,1,15,2,L,full,full,255,True,1773173619231,1773173620993,1762
24,0,2,0,2,L,full,full,255,True,1773173628591,1773173632824,4233
24,0,2,1,2,D,full,full,255,True,1773173632833,1773173634160,1327
24,0,2,2,2,A,light,light,131,True,1773173634476,1773173635442,966
24,0,2,3,2,Semicolon,light,light,128,True,1773173635450,1773173636459,1009
24,0,2,4,2,S,full,full,255,True,1773173636783,1773173638010,1227
24,0,2,5,2,F,full,full,255,True,1773173638017,1773173639078,1061
24,0,2,6,2,K,full,full,255,True,1773173639390,1773173640449,1059
24,0,2,7,2,S,light,light,187,True,1773173640455,1773173641430,975
24,0,2,8,2,A,full,full,255,True,1773173641751,1773173642711,960
24,0,2,9,2,K,light,light,236,True,1773173642719,1773173644192,1473
24,0,2,10,2,Semicolon,full,light,36,False,1773173644515,1773173645292,777
24,0,2,11,2,L,light,full,255,False,1773173645300,1773173647824,2524
24,0,2,12,2,J,light,full,255,False,1773173648142,1773173649711,1569
24,0,2,13,2,J,full,full,255,True,1773173649718,1773173651286,1568
24,0,2,14,2,F,light,light,216,True,1773173651600,1773173652732,1132
24,0,2,15,2,D,light,light,51,True,1773173652740,1773173653865,1125
24,0,3,0,2,J,light,light,174,True,1773173668036,1773173669569,1533
24,0,3,1,2,D,full,full,255,True,1773173669578,1773173671376,1798
24,0,3,2,2,S,light,light,85,True,1773173671689,1773173672744,1055
24,0,3,3,2,A,full,full,255,True,1773173672750,1773173673855,1105
24,0,3,4,2,A,light,light,73,True,1773173674178,1773173675447,1269
24,0,3,5,2,D,light,light,82,True,1773173675457,1773173676508,1051
