id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
8,0,0,0,4,A,mediumHigh,full,255,False,1772224787735,1772224790473,2738
8,0,0,1,4,L,light,mediumHigh,221,False,1772224790800,1772224800130,9330
8,0,0,2,4,D,full,full,255,True,1772224800140,1772224803372,3232
8,0,0,3,4,A,full,full,255,True,1772224803694,1772224805382,1688
8,0,0,4,4,Semicolon,mediumHigh,mediumHigh,213,True,1772224805391,1772224808616,3225
8,0,0,5,4,A,light,mediumLow,158,False,1772224808939,1772224811568,2629
8,0,0,6,4,Semicolon,light,light,84,True,1772224811576,1772224813177,1601
8,0,0,7,4,K,light,mediumLow,98,False,1772224813499,1772224814723,1224
8,0,0,8,4,S,mediumHigh,full,255,False,1772224814731,1772224816801,2070
8,0,0,9,4,Semicolon,full,full,255,True,1772224817128,1772224820861,3733
8,0,0,10,4,D,light,mediumLow,117,False,1772224820871,1772224825047,4176
8,0,0,11,4,D,mediumLow,mediumLow,97,True,1772224825367,1772224827567,2200
8,0,0,12,4,D,mediumHigh,mediumHigh,209,True,1772224827575,1772224829076,1501
8,0,0,13,4,S,light,light,52,True,1772224829399,1772224830769,1370
8,0,0,14,4,F,full,full,255,True,1772224830779,1772224832288,1509
8,0,0,15,4,J,full,full,255,True,1772224832608,1772224834157,1549
8,0,0,16,4,J,mediumLow,mediumLow,122,True,1772224834165,1772224835902,1737
8,0,0,17,4,F,mediumHigh,mediumLow,127,False,1772224836225,1772224837834,1609
8,0,0,18,4,F,mediumLow,mediumLow,94,True,1772224837842,1772224839268,1426
8,0,0,19,4,L,mediumHigh,mediumHigh,180,True,1772224839590,1772224842389,2799
8,0,0,20,4,L,full,full,255,True,1772224842397,1772224843864,1467
8,0,0,21,4,K,mediumLow,mediumHigh,220,False,1772224844189,1772224846162,1973
8,0,0,22,4,J,light,light,77,True,1772224846171,1772224847584,1413
8,0,0,23,4,J,mediumHigh,mediumHigh,223,True,1772224847907,1772224852196,4289
8,0,0,24,4,K,mediumHigh,mediumLow,159,False,1772224852204,1772224855231,3027
8,0,0,25,4,K,full,full,255,True,1772224855557,1772224856815,1258
8,0,0,26,4,F,light,light,88,True,1772224856823,1772224858473,1650
8,0,0,27,4,S,full,full,255,True,1772224858796,1772224860633,1837
8,0,0,28,4,Semicolon,mediumLow,light,47,False,1772224860641,1772224862368,1727
8,0,0,29,4,S,mediumLow,mediumLow,134,True,1772224862694,1772224864182,1488
8,0,0,30,4,L,mediumLow,light,88,False,1772224864190,1772224865777,1587
8,0,0,31,4,A,mediumLow,mediumHigh,221,False,1772224866095,1772224867544,1449
8,0,1,0,4,L,light,full,252,False,1772224885434,1772224888154,2720
8,0,1,1,4,S,light,mediumLow,165,False,1772224888164,1772224889585,1421
8,0,1,2,4,L,mediumLow,mediumLow,160,True,1772224889903,1772224893298,3395
8,0,1,3,4,A,mediumLow,mediumHigh,199,False,1772224893307,1772224895187,1880
8,0,1,4,4,Semicolon,mediumHigh,full,255,False,1772224895509,1772224897331,1822
8,0,1,5,4,J,full,mediumHigh,186,False,1772224897339,1772224899414,2075
8,0,1,6,4,S,full,full,255,True,1772224899735,1772224902342,2607
8,0,1,7,4,D,full,mediumHigh,187,False,1772224902351,1772224904400,2049
8,0,1,8,4,S,mediumHigh,mediumLow,175,False,1772224904711,1772224906521,1810
8,0,1,9,4,A,light,light,89,True,1772224906529,1772224908564,2035
8,0,1,10,4,A,full,full,255,True,1772224908883,1772224910171,1288
8,0,1,11,4,K,full,full,255,True,1772224910180,1772224911716,1536
8,0,1,12,4,Semicolon,full,full,255,True,1772224912037,1772224913136,1099
8,0,1,13,4,K,light,light,70,True,1772224913144,1772224915743,2599
8,0,1,14,4,F,light,light,88,True,1772224916067,1772224917727,1660
8,0,1,15,4,Semicolon,mediumLow,mediumLow,172,True,1772224917735,1772224920179,2444
8,0,1,16,4,L,full,full,255,True,1772224920495,1772224923813,3318
8,0,1,17,4,S,mediumLow,light,35,False,1772224923821,1772224925655,1834
8,0,1,18,4,J,mediumLow,mediumLow,104,True,1772224925969,1772224928228,2259
8,0,1,19,4,F,mediumLow,mediumLow,106,True,1772224928236,1772224929961,1725
8,0,1,20,4,A,mediumHigh,full,255,False,1772224930278,1772224932080,1802
8,0,1,21,4,L,mediumHigh,mediumLow,117,False,1772224932088,1772224934220,2132
8,0,1,22,4,D,light,full,255,False,1772224934541,1772224936334,1793
8,0,1,23,4,D,mediumHigh,mediumLow,162,False,1772224936343,1772224938112,1769
8,0,1,24,4,Semicolon,light,full,255,False,1772224938432,1772224940007,1575
8,0,1,25,4,K,mediumLow,mediumLow,94,True,1772224940015,1772224944699,4684
8,0,1,26,4,F,full,full,255,True,1772224945020,1772224947575,2555
8,0,1,27,4,K,mediumHigh,mediumLow,153,False,1772224947583,1772224949993,2410
8,0,1,28,4,J,light,mediumLow,96,False,1772224950319,1772224952662,2343
8,0,1,29,4,D,mediumLow,full,254,False,1772224952670,1772224956856,4186
8,0,1,30,4,J,mediumHigh,mediumLow,140,False,1772224957175,1772224960436,3261
8,0,1,31,4,F,mediumHigh,mediumLow,154,False,1772224960449,1772224962271,1822
8,0,2,0,4,F,mediumHigh,mediumHigh,179,True,1772224971927,1772224975881,3954
8,0,2,1,4,K,mediumHigh,mediumLow,178,False,1772224975892,1772224977655,1763
8,0,2,2,4,Semicolon,full,light,25,False,1772224977976,1772224978941,965
8,0,2,3,4,Semicolon,light,full,255,False,1772224978956,1772224979346,390
8,0,2,4,4,D,light,light,53,True,1772224979663,1772224982884,3221
8,0,2,5,4,A,light,mediumLow,134,False,1772224982892,1772224983883,991
8,0,2,6,4,F,light,mediumLow,139,False,1772224984208,1772224985616,1408
8,0,2,7,4,K,light,mediumLow,133,False,1772224985624,1772224987253,1629
8,0,2,8,4,F,mediumLow,mediumLow,110,True,1772224987577,1772224989399,1822
8,0,2,9,4,S,full,full,255,True,1772224989406,1772224991259,1853
8,0,2,10,4,L,mediumHigh,mediumHigh,179,True,1772224991583,1772224995258,3675
8,0,2,11,4,K,mediumLow,mediumLow,110,True,1772224995267,1772224996998,1731
8,0,2,12,4,Semicolon,mediumHigh,full,255,False,1772224997308,1772224999105,1797
8,0,2,13,4,J,full,full,255,True,1772224999114,1772225002121,3007
8,0,2,14,4,D,mediumLow,mediumLow,176,True,1772225002445,1772225005285,2840
8,0,2,15,4,D,mediumHigh,full,254,False,1772225005297,1772225006999,1702
