id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
11,0,0,0,3,L,medium,medium,237,True,1772572172321,1772572175521,3200
11,0,0,1,3,F,medium,full,255,False,1772572175845,1772572178304,2459
11,0,0,2,3,A,light,light,22,True,1772572178315,1772572179756,1441
11,0,0,3,3,A,full,full,255,True,1772572180078,1772572181381,1303
11,0,0,4,3,S,light,light,56,True,1772572181391,1772572182958,1567
11,0,0,5,3,Semicolon,medium,medium,124,True,1772572183284,1772572184621,1337
11,0,0,6,3,D,full,light,13,False,1772572184631,1772572185817,1186
11,0,0,7,3,L,light,full,255,False,1772572186143,1772572189150,3007
11,0,0,8,3,Semicolon,full,full,255,True,1772572189161,1772572190416,1255
11,0,0,9,3,K,medium,full,255,False,1772572190739,1772572192929,2190
11,0,0,10,3,F,light,medium,207,False,1772572192939,1772572196590,3651
11,0,0,11,3,J,light,full,255,False,1772572196903,1772572198914,2011
11,0,0,12,3,D,medium,medium,103,True,1772572198923,1772572200399,1476
11,0,0,13,3,S,medium,medium,126,True,1772572200709,1772572202119,1410
11,0,0,14,3,A,medium,full,255,False,1772572202129,1772572203149,1020
11,0,0,15,3,K,full,full,255,True,1772572203471,1772572206374,2903
11,0,0,16,3,J,full,full,255,True,1772572206383,1772572207658,1275
11,0,0,17,3,L,full,full,255,True,1772572207987,1772572209237,1250
11,0,0,18,3,S,full,full,255,True,1772572209245,1772572210590,1345
11,0,0,19,3,J,medium,light,20,False,1772572210914,1772572212408,1494
11,0,0,20,3,Semicolon,light,light,64,True,1772572212417,1772572214180,1763
11,0,0,21,3,K,light,light,82,True,1772572214494,1772572215894,1400
11,0,0,22,3,F,full,full,255,True,1772572215903,1772572217943,2040
11,0,0,23,3,D,light,medium,178,False,1772572218264,1772572219507,1243
11,0,1,0,3,F,full,full,255,True,1772572237509,1772572239068,1559
11,0,1,1,3,L,medium,medium,216,True,1772572239076,1772572240663,1587
11,0,1,2,3,S,light,medium,188,False,1772572240983,1772572242515,1532
11,0,1,3,3,A,medium,full,255,False,1772572242523,1772572243870,1347
11,0,1,4,3,J,full,full,255,True,1772572244182,1772572248665,4483
11,0,1,5,3,D,light,medium,175,False,1772572248674,1772572251263,2589
11,0,1,6,3,Semicolon,full,light,77,False,1772572251574,1772572252841,1267
11,0,1,7,3,A,light,medium,136,False,1772572252849,1772572254777,1928
11,0,1,8,3,L,light,medium,156,False,1772572255101,1772572256492,1391
11,0,1,9,3,F,light,medium,105,False,1772572256503,1772572257539,1036
11,0,1,10,3,Semicolon,medium,full,255,False,1772572257864,1772572260318,2454
11,0,1,11,3,Semicolon,light,medium,154,False,1772572260326,1772572261362,1036
11,0,1,12,3,K,full,full,255,True,1772572261685,1772572263361,1676
11,0,1,13,3,K,light,medium,99,False,1772572263368,1772572264883,1515
11,0,1,14,3,J,light,medium,94,False,1772572265205,1772572266031,826
11,0,1,15,3,D,medium,light,87,False,1772572266039,1772572267869,1830
11,0,1,16,3,S,full,full,255,True,1772572268194,1772572269261,1067
11,0,1,17,3,F,medium,medium,140,True,1772572269270,1772572270906,1636
