id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
19,0,0,0,2,Semicolon,light,light,245,True,1772836164340,1772836166893,2553
19,0,0,1,2,A,light,light,236,True,1772836167205,1772836168941,1736
19,0,0,2,2,J,full,full,255,True,1772836168949,1772836171016,2067
19,0,0,3,2,S,full,full,255,True,1772836171342,1772836173605,2263
19,0,0,4,2,L,full,full,255,True,1772836173614,1772836175181,1567
19,0,0,5,2,J,light,light,234,True,1772836175506,1772836176800,1294
19,0,0,6,2,S,light,light,209,True,1772836176808,1772836178282,1474
19,0,0,7,2,A,full,full,255,True,1772836178599,1772836180012,1413
19,0,0,8,2,K,full,light,242,False,1772836180020,1772836183052,3032
19,0,0,9,2,D,light,full,255,False,1772836183371,1772836186316,2945
19,0,0,10,2,F,full,full,255,True,1772836186325,1772836187728,1403
19,0,0,11,2,D,full,full,255,True,1772836188048,1772836189541,1493
19,0,0,12,2,K,light,light,119,True,1772836189549,1772836191397,1848
19,0,0,13,2,F,light,full,255,False,1772836191720,1772836193672,1952
19,0,0,14,2,L,light,light,160,True,1772836193679,1772836196067,2388
19,0,0,15,2,Semicolon,full,full,253,True,1772836196386,1772836197845,1459
19,0,1,0,2,L,light,full,255,False,1772836224475,1772836226710,2235
19,0,1,1,2,S,full,full,255,True,1772836226719,1772836228365,1646
19,0,1,2,2,Semicolon,full,full,255,True,1772836228689,1772836229989,1300
19,0,1,3,2,K,full,full,255,True,1772836229996,1772836231672,1676
19,0,1,4,2,D,light,light,201,True,1772836231983,1772836233385,1402
19,0,1,5,2,Semicolon,light,full,253,False,1772836233394,1772836235611,2217
19,0,1,6,2,K,light,light,209,True,1772836235938,1772836237509,1571
19,0,1,7,2,J,light,light,118,True,1772836237518,1772836238904,1386
19,0,1,8,2,S,light,light,225,True,1772836239229,1772836240433,1204
19,0,1,9,2,A,full,full,255,True,1772836240441,1772836241927,1486
19,0,1,10,2,A,light,light,242,True,1772836242253,1772836243410,1157
19,0,1,11,2,F,light,light,248,True,1772836243418,1772836244677,1259
19,0,1,12,2,D,full,light,131,False,1772836245000,1772836246100,1100
19,0,1,13,2,L,full,full,255,True,1772836246109,1772836248090,1981
19,0,1,14,2,J,full,full,255,True,1772836248411,1772836250586,2175
19,0,1,15,2,F,full,full,255,True,1772836250594,1772836251791,1197
19,0,2,0,2,J,light,full,255,False,1772836260383,1772836261792,1409
19,0,2,1,2,F,full,full,255,True,1772836261800,1772836263809,2009
19,0,2,2,2,A,full,full,255,True,1772836264133,1772836265754,1621
19,0,2,3,2,L,light,full,255,False,1772836265761,1772836268284,2523
19,0,2,4,2,A,light,full,255,False,1772836268607,1772836270086,1479
19,0,2,5,2,D,full,full,255,True,1772836270095,1772836272460,2365
19,0,2,6,2,K,full,full,255,True,1772836272771,1772836275185,2414
19,0,2,7,2,K,light,light,161,True,1772836275194,1772836276520,1326
19,0,2,8,2,L,full,full,255,True,1772836276841,1772836278187,1346
19,0,2,9,2,Semicolon,light,light,214,True,1772836278195,1772836279462,1267
19,0,2,10,2,S,light,light,158,True,1772836279781,1772836281018,1237
19,0,2,11,2,J,full,full,255,True,1772836281027,1772836282640,1613
19,0,2,12,2,S,full,full,255,True,1772836282955,1772836284422,1467
19,0,2,13,2,Semicolon,full,full,255,True,1772836284429,1772836285546,1117
19,0,2,14,2,F,light,light,51,True,1772836285863,1772836287122,1259
19,0,2,15,2,D,light,light,117,True,1772836287132,1772836288200,1068
19,0,3,0,2,K,full,full,255,True,1772836296396,1772836298494,2098
19,0,3,1,2,F,full,full,255,True,1772836298503,1772836299815,1312
19,0,3,2,2,L,light,full,255,False,1772836300136,1772836301617,1481
19,0,3,3,2,L,full,full,255,True,1772836301626,1772836302857,1231
19,0,3,4,2,A,full,full,255,True,1772836303176,1772836304766,1590
19,0,3,5,2,D,light,light,85,True,1772836304774,1772836306450,1676
19,0,3,6,2,Semicolon,full,full,253,True,1772836306771,1772836308611,1840
19,0,3,7,2,F,light,light,226,True,1772836308620,1772836310327,1707
19,0,3,8,2,S,full,full,255,True,1772836310649,1772836312205,1556
19,0,3,9,2,K,light,full,255,False,1772836312215,1772836315331,3116
19,0,3,10,2,A,light,full,255,False,1772836315656,1772836317057,1401
19,0,3,11,2,J,light,light,142,True,1772836317064,1772836318896,1832
19,0,3,12,2,J,full,full,255,True,1772836319224,1772836320211,987
19,0,3,13,2,Semicolon,light,light,169,True,1772836320218,1772836321196,978
19,0,3,14,2,D,full,full,251,True,1772836321510,1772836323182,1672
19,0,3,15,2,S,light,light,110,True,1772836323191,1772836325326,2135
19,0,4,0,2,L,full,full,255,True,1772836333566,1772836336053,2487
19,0,4,1,2,J,light,light,133,True,1772836336062,1772836337523,1461
19,0,4,2,2,F,light,light,216,True,1772836337846,1772836339169,1323
