id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
5,0,0,0,3,K,light,medium,91,False,1772054429696,1772054432350,2654
5,0,0,1,3,A,full,medium,106,False,1772054432673,1772054436250,3577
5,0,0,2,3,Semicolon,full,full,255,True,1772054436258,1772054438513,2255
5,0,0,3,3,J,light,full,255,False,1772054438837,1772054440913,2076
5,0,0,4,3,A,light,medium,189,False,1772054440921,1772054442934,2013
5,0,0,5,3,F,full,full,255,True,1772054443243,1772054446046,2803
5,0,0,6,3,J,medium,medium,232,True,1772054446055,1772054448529,2474
5,0,0,7,3,L,full,full,255,True,1772054448859,1772054451535,2676
5,0,0,8,3,S,light,medium,152,False,1772054451544,1772054453988,2444
5,0,0,9,3,K,full,full,255,True,1772054454312,1772054456568,2256
5,0,0,10,3,A,medium,light,68,False,1772054456578,1772054458030,1452
5,0,0,11,3,S,medium,full,255,False,1772054458358,1772054461153,2795
5,0,0,12,3,D,full,full,255,True,1772054461162,1772054463483,2321
5,0,0,13,3,J,full,full,255,True,1772054463810,1772054466029,2219
5,0,0,14,3,Semicolon,medium,full,255,False,1772054466036,1772054467870,1834
5,0,0,15,3,L,light,full,255,False,1772054468195,1772054470909,2714
5,0,0,16,3,S,full,full,255,True,1772054470918,1772054473894,2976
5,0,0,17,3,Semicolon,light,full,255,False,1772054474214,1772054475718,1504
5,0,0,18,3,D,light,medium,239,False,1772054475725,1772054478499,2774
5,0,0,19,3,F,medium,medium,208,True,1772054478818,1772054481073,2255
5,0,0,20,3,L,medium,medium,144,True,1772054481080,1772054483363,2283
5,0,0,21,3,K,medium,medium,168,True,1772054483690,1772054485793,2103
5,0,0,22,3,F,light,medium,128,False,1772054485802,1772054487469,1667
5,0,0,23,3,D,medium,medium,136,True,1772054487794,1772054490383,2589
5,0,1,0,3,A,full,full,255,True,1772054506235,1772054507615,1380
5,0,1,1,3,F,medium,medium,110,True,1772054507933,1772054510381,2448
5,0,1,2,3,K,light,medium,165,False,1772054510389,1772054515063,4674
5,0,1,3,3,L,full,full,255,True,1772054515385,1772054518147,2762
5,0,1,4,3,S,full,full,255,True,1772054518155,1772054521459,3304
5,0,1,5,3,A,light,medium,123,False,1772054521784,1772054522944,1160
5,0,1,6,3,S,light,medium,182,False,1772054522952,1772054524489,1537
5,0,1,7,3,L,light,light,59,True,1772054524803,1772054526637,1834
5,0,1,8,3,S,medium,full,255,False,1772054526646,1772054528347,1701
5,0,1,9,3,K,full,full,255,True,1772054528671,1772054530845,2174
5,0,1,10,3,F,full,full,255,True,1772054530855,1772054533261,2406
5,0,1,11,3,A,medium,medium,156,True,1772054533582,1772054535466,1884
5,0,1,12,3,J,full,full,255,True,1772054535474,1772054537681,2207
5,0,1,13,3,F,light,medium,114,False,1772054538867,1772054540772,1905
5,0,1,14,3,D,medium,medium,195,True,1772054540781,1772054542617,1836
5,0,1,15,3,Semicolon,light,medium,120,False,1772054542939,1772054544632,1693
5,0,1,16,3,Semicolon,medium,full,255,False,1772054544641,1772054546928,2287
5,0,1,17,3,K,medium,full,255,False,1772054547251,1772054549395,2144
5,0,1,18,3,D,light,light,51,True,1772054549404,1772054552159,2755
5,0,1,19,3,D,full,full,255,True,1772054552476,1772054554198,1722
5,0,1,20,3,L,medium,medium,92,True,1772054554205,1772054557407,3202
5,0,1,21,3,J,light,light,68,True,1772054557736,1772054561362,3626
5,0,1,22,3,J,medium,medium,128,True,1772054561369,1772054563128,1759
5,0,1,23,3,Semicolon,full,full,255,True,1772054563459,1772054565724,2265
5,0,2,0,3,K,full,full,255,True,1772054574454,1772054576245,1791
5,0,2,1,3,F,full,full,255,True,1772054576254,1772054578000,1746
5,0,2,2,3,Semicolon,full,full,255,True,1772054578317,1772054579471,1154
5,0,2,3,3,D,full,full,255,True,1772054579479,1772054581020,1541
5,0,2,4,3,K,medium,medium,106,True,1772054581343,1772054583385,2042
5,0,2,5,3,D,medium,medium,233,True,1772054583395,1772054585105,1710
5,0,2,6,3,Semicolon,medium,medium,150,True,1772054585422,1772054586832,1410
5,0,2,7,3,J,light,light,19,True,1772054586843,1772054588405,1562
5,0,2,8,3,F,medium,medium,187,True,1772054588722,1772054590306,1584
5,0,2,9,3,S,medium,full,255,False,1772054590313,1772054591569,1256
5,0,2,10,3,S,light,full,255,False,1772054591892,1772054593213,1321
5,0,2,11,3,L,medium,medium,110,True,1772054593219,1772054595176,1957
5,0,2,12,3,A,light,medium,140,False,1772054595500,1772054596771,1271
5,0,2,13,3,A,medium,medium,214,True,1772054596779,1772054598322,1543
5,0,2,14,3,D,light,medium,151,False,1772054598642,1772054600266,1624
5,0,2,15,3,L,light,light,36,True,1772054600273,1772054602568,2295
5,0,2,16,3,Semicolon,light,medium,170,False,1772054602890,1772054604476,1586
5,0,2,17,3,A,full,full,255,True,1772054604483,1772054606173,1690
5,0,2,18,3,L,full,full,255,True,1772054606487,1772054608096,1609
5,0,2,19,3,J,full,full,255,True,1772054608106,1772054609205,1099
5,0,2,20,3,F,light,light,16,True,1772054609533,1772054611279,1746
5,0,2,21,3,K,light,medium,127,False,1772054611289,1772054613540,2251
5,0,2,22,3,S,full,full,255,True,1772054613871,1772054615287,1416
5,0,2,23,3,J,medium,medium,135,True,1772054615294,1772054618105,2811
5,0,3,0,3,A,full,full,255,True,1772054627422,1772054628490,1068
5,0,3,1,3,L,medium,light,82,False,1772054628497,1772054629880,1383
5,0,3,2,3,F,full,light,84,False,1772054630206,1772054631674,1468
5,0,3,3,3,D,full,full,255,True,1772054631683,1772054632996,1313
5,0,3,4,3,S,full,full,255,True,1772054633319,1772054634219,900
5,0,3,5,3,Semicolon,full,medium,142,False,1772054634228,1772054635920,1692
5,0,3,6,3,F,light,medium,126,False,1772054636248,1772054638443,2195
5,0,3,7,3,J,light,light,49,True,1772054638452,1772054640643,2191
5,0,3,8,3,J,full,full,255,True,1772054640954,1772054642019,1065
5,0,3,9,3,F,medium,light,78,False,1772054642026,1772054644676,2650
5,0,3,10,3,L,light,light,63,True,1772054644986,1772054646199,1213
5,0,3,11,3,A,light,medium,148,False,1772054646208,1772054647491,1283
5,0,3,12,3,L,full,full,255,True,1772054647814,1772054649565,1751
5,0,3,13,3,K,light,light,83,True,1772054649573,1772054651025,1452
5,0,3,14,3,A,medium,medium,227,True,1772054651352,1772054653135,1783
5,0,3,15,3,S,light,light,47,True,1772054653144,1772054654998,1854
5,0,3,16,3,S,medium,medium,207,True,1772054655326,1772054656659,1333
5,0,3,17,3,D,medium,medium,143,True,1772054656669,1772054658418,1749
5,0,3,18,3,K,full,full,255,True,1772054658748,1772054661453,2705
5,0,3,19,3,J,medium,medium,109,True,1772054661460,1772054663236,1776
5,0,3,20,3,Semicolon,light,light,54,True,1772054663561,1772054664963,1402
5,0,3,21,3,Semicolon,medium,full,255,False,1772054664974,1772054666450,1476
5,0,3,22,3,D,light,medium,92,False,1772054666775,1772054668282,1507
5,0,3,23,3,K,medium,medium,103,True,1772054668291,1772054671099,2808
5,0,4,0,3,A,medium,full,254,False,1772054679588,1772054681016,1428
5,0,4,1,3,F,full,full,255,True,1772054681025,1772054682465,1440
5,0,4,2,3,F,medium,medium,134,True,1772054682788,1772054683800,1012
5,0,4,3,3,K,light,light,42,True,1772054683811,1772054687282,3471
5,0,4,4,3,Semicolon,full,full,255,True,1772054687603,1772054688966,1363
5,0,4,5,3,J,medium,medium,213,True,1772054688975,1772054691114,2139
5,0,4,6,3,A,full,full,255,True,1772054691444,1772054692493,1049
5,0,4,7,3,J,light,light,54,True,1772054692502,1772054694289,1787
5,0,4,8,3,S,light,medium,107,False,1772054694615,1772054695594,979
5,0,4,9,3,A,light,light,72,True,1772054695604,1772054698215,2611
5,0,4,10,3,D,full,full,255,True,1772054698539,1772054699868,1329
5,0,4,11,3,K,medium,full,251,False,1772054699875,1772054702557,2682
5,0,4,12,3,F,light,full,255,False,1772054702886,1772054705407,2521
5,0,4,13,3,S,medium,medium,249,True,1772054705416,1772054707309,1893
5,0,4,14,3,D,medium,medium,169,True,1772054707631,1772054708950,1319
5,0,4,15,3,L,light,light,83,True,1772054708960,1772054710792,1832
5,0,4,16,3,D,light,light,33,True,1772054711121,1772054712945,1824
5,0,4,17,3,J,full,full,255,True,1772054712952,1772054714339,1387
5,0,4,18,3,S,full,full,255,True,1772054714670,1772054715921,1251
5,0,4,19,3,L,full,medium,209,False,1772054715930,1772054717213,1283
5,0,4,20,3,L,medium,medium,99,True,1772054717536,1772054718822,1286
