id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
18,0,0,0,2,Semicolon,light,full,255,False,1772831315944,1772831317681,1737
18,0,0,1,2,F,light,light,100,True,1772831318006,1772831319163,1157
18,0,0,2,2,F,full,full,255,True,1772831319172,1772831322716,3544
18,0,0,3,2,K,full,full,255,True,1772831323039,1772831328819,5780
18,0,0,4,2,A,full,full,255,True,1772831328829,1772831329976,1147
18,0,0,5,2,L,full,full,255,True,1772831330305,1772831331398,1093
18,0,0,6,2,S,light,full,255,False,1772831331405,1772831332663,1258
18,0,0,7,2,S,full,full,255,True,1772831332990,1772831334297,1307
18,0,0,8,2,J,light,full,255,False,1772831334308,1772831336763,2455
18,0,0,9,2,D,light,full,255,False,1772831337087,1772831338822,1735
18,0,0,10,2,K,light,light,125,True,1772831338832,1772831341446,2614
18,0,0,11,2,Semicolon,full,full,255,True,1772831341765,1772831343148,1383
18,0,0,12,2,L,light,light,184,True,1772831343156,1772831345045,1889
18,0,0,13,2,D,full,full,255,True,1772831345363,1772831346730,1367
18,0,0,14,2,J,full,full,255,True,1772831346737,1772831348030,1293
18,0,0,15,2,A,light,full,255,False,1772831348352,1772831349702,1350
18,0,1,0,2,F,light,light,210,True,1772831365209,1772831367047,1838
18,0,1,1,2,L,full,full,255,True,1772831367055,1772831368478,1423
18,0,1,2,2,L,light,light,150,True,1772831368793,1772831369894,1101
18,0,1,3,2,A,full,full,255,True,1772831369902,1772831370936,1034
18,0,1,4,2,J,light,light,101,True,1772831371256,1772831373114,1858
18,0,1,5,2,F,full,full,255,True,1772831373121,1772831374211,1090
18,0,1,6,2,Semicolon,full,full,255,True,1772831374533,1772831375771,1238
18,0,1,7,2,D,light,full,255,False,1772831375779,1772831376952,1173
18,0,1,8,2,Semicolon,light,light,244,True,1772831377272,1772831378660,1388
18,0,1,9,2,A,light,light,154,True,1772831378669,1772831379752,1083
18,0,1,10,2,K,full,full,255,True,1772831380083,1772831381584,1501
18,0,1,11,2,J,full,full,255,True,1772831381592,1772831382546,954
18,0,1,12,2,D,full,full,255,True,1772831382871,1772831383873,1002
18,0,1,13,2,S,light,light,86,True,1772831383881,1772831385176,1295
18,0,1,14,2,K,light,light,158,True,1772831385504,1772831387444,1940
18,0,1,15,2,S,full,full,255,True,1772831387453,1772831388606,1153
18,0,2,0,2,F,full,full,255,True,1772831397347,1772831398390,1043
18,0,2,1,2,K,full,full,255,True,1772831398400,1772831399706,1306
18,0,2,2,2,Semicolon,light,light,159,True,1772831400032,1772831400905,873
18,0,2,3,2,J,full,full,255,True,1772831400912,1772831401943,1031
18,0,2,4,2,D,light,light,129,True,1772831402254,1772831403155,901
18,0,2,5,2,A,light,light,144,True,1772831403165,1772831403936,771
18,0,2,6,2,D,full,full,255,True,1772831404254,1772831405191,937
18,0,2,7,2,A,full,full,255,True,1772831405198,1772831406098,900
18,0,2,8,2,J,light,full,255,False,1772831406411,1772831408102,1691
18,0,2,9,2,L,light,light,20,True,1772831408111,1772831409123,1012
18,0,2,10,2,K,light,light,142,True,1772831409439,1772831410384,945
18,0,2,11,2,S,full,full,255,True,1772831410394,1772831411647,1253
18,0,2,12,2,Semicolon,full,full,255,True,1772831411966,1772831413154,1188
18,0,2,13,2,S,light,full,255,False,1772831413165,1772831414237,1072
18,0,2,14,2,L,full,full,255,True,1772831414552,1772831416160,1608
18,0,2,15,2,F,light,light,52,True,1772831416170,1772831417399,1229
