id,level,block,trial,levelCounts,targetKey,targetLevel,pressedLevel,pressedRaw,isSuccessful,startTime,endTime,time
17,0,0,0,3,F,light,medium,119,False,1772826954532,1772826957696,3164
17,0,0,1,3,A,light,medium,125,False,1772826958023,1772826959934,1911
17,0,0,2,3,L,medium,medium,204,True,1772826959942,1772826964202,4260
17,0,0,3,3,Semicolon,medium,medium,153,True,1772826964524,1772826966358,1834
17,0,0,4,3,S,medium,medium,224,True,1772826966367,1772826967766,1399
17,0,0,5,3,J,medium,medium,227,True,1772826968088,1772826970158,2070
17,0,0,6,3,D,full,full,255,True,1772826970166,1772826972561,2395
17,0,0,7,3,J,full,medium,190,False,1772826972885,1772826974242,1357
17,0,0,8,3,F,full,full,255,True,1772826974257,1772826976669,2412
17,0,0,9,3,F,medium,medium,143,True,1772826976991,1772826978721,1730
17,0,0,10,3,D,light,light,32,True,1772826978728,1772826985661,6933
17,0,0,11,3,L,light,full,255,False,1772826985982,1772826988530,2548
17,0,0,12,3,K,medium,light,69,False,1772826988539,1772826990478,1939
17,0,0,13,3,S,light,full,255,False,1772826990800,1772826992923,2123
17,0,0,14,3,J,light,medium,126,False,1772826992930,1772826996810,3880
17,0,0,15,3,S,full,full,255,True,1772826997126,1772826998603,1477
17,0,0,16,3,L,full,full,255,True,1772826998611,1772827000983,2372
17,0,0,17,3,Semicolon,full,full,255,True,1772827001309,1772827002768,1459
17,0,0,18,3,K,full,full,255,True,1772827002776,1772827004497,1721
17,0,0,19,3,K,light,medium,182,False,1772827004813,1772827009166,4353
17,0,0,20,3,D,medium,medium,229,True,1772827009175,1772827011974,2799
17,0,0,21,3,A,full,full,255,True,1772827012293,1772827013698,1405
17,0,0,22,3,Semicolon,light,medium,124,False,1772827013706,1772827015414,1708
17,0,0,23,3,A,medium,medium,130,True,1772827015733,1772827018193,2460
17,0,1,0,3,S,full,full,255,True,1772827044596,1772827046259,1663
17,0,1,1,3,L,full,full,255,True,1772827046271,1772827047794,1523
17,0,1,2,3,L,light,medium,116,False,1772827048120,1772827049872,1752
17,0,1,3,3,Semicolon,full,full,255,True,1772827049881,1772827051428,1547
17,0,1,4,3,D,full,full,255,True,1772827051746,1772827053265,1519
17,0,1,5,3,Semicolon,light,light,70,True,1772827053273,1772827054929,1656
17,0,1,6,3,D,light,medium,139,False,1772827055249,1772827056790,1541
17,0,1,7,3,A,medium,medium,103,True,1772827056802,1772827058605,1803
17,0,1,8,3,F,medium,medium,187,True,1772827058932,1772827060932,2000
17,0,1,9,3,K,full,full,255,True,1772827060940,1772827062783,1843
17,0,1,10,3,L,medium,medium,236,True,1772827063108,1772827065109,2001
17,0,1,11,3,A,light,light,72,True,1772827065118,1772827066725,1607
